offset,vram,.dummy
000120,00400120,interp

offset,vram,.text
00B230,0040B230,as1_00B230
00B240,0040B240,as1_00B240
00B8B0,0040B8B0,as1_00B8B0
00BB90,0040BB90,as1_00BB90
00CC90,0040CC90,as1_00CC90
# 014F0C,00414F0C,as1_014F0C
# 01C134,0041C134,as1_01C134
# 0229E8,004229E8,as1_0229E8
# 028758,00428758,as1_028758
037540,00437540,as1_037540
038E10,00438E10,as1_038E10
0390F0,004390F0,as1_0390F0
03A9C0,0043A9C0,as1_03A9C0
03E730,0043E730,as1_03E730
040120,00440120,as1_040120
0421F0,004421F0,as1_0421F0
04BA80,0044BA80,as1_04BA80
0508A0,004508A0,as1_0508A0
05B480,0045B480,as1_05B480
05DE40,0045DE40,as1_05DE40

offset,vram,.dummy
097300,00497300,init

offset,vram,.data
098000,10000000,as1_098000

offset,vram,.rodata
0AA1E0,100121E0,as1_0AA1E0
0AA290,10012290,as1_0AA290
0AA430,10012430,as1_0AA430
0AB060,10013060,as1_0AB060
0ABBD0,10013BD0,as1_0ABBD0
0AC320,10014320,as1_0AC320
0AC7B0,100147B0,as1_0AC7B0
0ACBD0,10014BD0,as1_0ACBD0
0ACC10,10014C10,as1_0ACC10
0ACC20,10014C20,as1_0ACC20
0AD2E0,100152E0,as1_0AD2E0
0AE2B0,100162B0,as1_0AE2B0
0AECD0,10016CD0,as1_0AECD0
0AF000,10017000,as1_0AF000
0AF060,10017060,as1_0AF060
0AF1D0,100171D0,as1_0AF1D0
0B05F0,100185F0,as1_0B05F0
0B1F30,10019F30,as1_0B1F30
0B2F00,1001AF00,as1_0B2F00
0B33C0,1001B3C0,as1_0B33C0
0B3F30,1001BF30,as1_0B3F30
0B41D0,1001C1D0,as1_0B41D0
0B4E70,1001CE70,as1_0B4E70
0B57D0,1001D7D0,as1_0B57D0
0B5810,1001D810,as1_0B5810
0B59D0,1001D9D0,as1_0B59D0
0B5F70,1001DF70,as1_0B5F70
0B5F90,1001DF90,as1_0B5F90
0B5FE0,1001DFE0,as1_0B5FE0
0B6140,1001E140,as1_0B6140
0B61D0,1001E1D0,as1_0B61D0
0B7000,1001F000,as1_0B7000
0B70F0,1001F0F0,as1_0B70F0
0B71A0,1001F1A0,as1_0B71A0
0B7D80,1001FD80,as1_0B7D80
0B7D90,1001FD90,as1_0B7D90
0B7E10,1001FE10,as1_0B7E10
0B7E90,1001FE90,as1_0B7E90
0B7EA0,1001FEA0,as1_0B7EA0
0B7EC0,1001FEC0,as1_0B7EC0
0B7F70,1001FF70,as1_0B7F70
0B80B0,100200B0,as1_0B80B0
0B80F0,100200F0,as1_0B80F0
0B8340,10020340,as1_0B8340
0B85B0,100205B0,as1_0B85B0
0B93E0,100213E0,as1_0B93E0
0BA160,10022160,as1_0BA160
0BA210,10022210,as1_0BA210

offset,vram,.dummy
0BA270,10022270,got

offset,vram,.bss
0BB050,10023050,as1_10023050

0C97A0,100317A0,.end
