category,address,name,getName,dynsymIndex,getType,accessType,size,autodetectedSize,getSize,getVrom,sectionType,isDefined,isUserDeclared,isAutogenerated,isMaybeString,referenceCounter,overlayCategory,unknownSegment,isGot,isGotGlobal,isGotLocal,gotIndex,isAutoCreatedPad
symbol,0xFAD8228,None,.L0FAD8228,None,@branchlabel,None,None,None,0x4,0xD8228,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD822C,None,.L0FAD822C,None,@branchlabel,None,None,None,0x4,0xD822C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8238,None,.L0FAD8238,None,@branchlabel,None,None,None,0x4,0xD8238,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD823C,None,.L0FAD823C,None,@branchlabel,None,None,None,0x4,0xD823C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD825C,None,func_0FAD825C,None,@function,None,None,0xD8,0xD8,0xD825C,.text,True,False,True,False,1,None,False,True,False,True,None,False
symbol,0xFAD829C,None,.L0FAD829C,None,@branchlabel,None,None,None,0x4,0xD829C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD82E0,None,.L0FAD82E0,None,@branchlabel,None,None,None,0x4,0xD82E0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD82F8,None,.L0FAD82F8,None,@branchlabel,None,None,None,0x4,0xD82F8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8304,None,.L0FAD8304,None,@branchlabel,None,None,None,0x4,0xD8304,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8310,None,.L0FAD8310,None,@branchlabel,None,None,None,0x4,0xD8310,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD831C,None,.L0FAD831C,None,@branchlabel,None,None,None,0x4,0xD831C,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8334,None,func_0FAD8334,None,@function,None,None,0x64,0x64,0xD8334,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8364,None,.L0FAD8364,None,@branchlabel,None,None,None,0x4,0xD8364,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8384,None,.L0FAD8384,None,@branchlabel,None,None,None,0x4,0xD8384,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8388,None,.L0FAD8388,None,@branchlabel,None,None,None,0x4,0xD8388,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8398,None,func_0FAD8398,None,@function,None,None,0x130,0x130,0xD8398,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD845C,None,.L0FAD845C,None,@branchlabel,None,None,None,0x4,0xD845C,.text,True,False,True,False,3,None,False,False,False,False,None,False
symbol,0xFAD8460,None,.L0FAD8460,None,@branchlabel,None,None,None,0x4,0xD8460,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD84B4,None,.L0FAD84B4,None,@branchlabel,None,None,None,0x4,0xD84B4,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD84B8,None,.L0FAD84B8,None,@branchlabel,None,None,None,0x4,0xD84B8,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD84C8,None,func_0FAD84C8,None,@function,None,None,0x44,0x44,0xD84C8,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD850C,None,func_0FAD850C,None,@function,None,None,0x50,0x50,0xD850C,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD855C,None,func_0FAD855C,None,@function,None,None,0xD8,0xD8,0xD855C,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD85BC,None,.L0FAD85BC,None,@branchlabel,None,None,None,0x4,0xD85BC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD85C0,None,.L0FAD85C0,None,@branchlabel,None,None,None,0x4,0xD85C0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD860C,None,.L0FAD860C,None,@branchlabel,None,None,None,0x4,0xD860C,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8634,_svcudp_bufcreate,_svcudp_bufcreate,2952,@function,None,0x384,0x384,0x384,0xD8634,.text,True,True,False,False,0,None,False,True,True,False,845,False
symbol,0xFAD86D4,None,.L0FAD86D4,None,@branchlabel,None,None,None,0x4,0xD86D4,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD86DC,None,.L0FAD86DC,None,@branchlabel,None,None,None,0x4,0xD86DC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8734,None,.L0FAD8734,None,@branchlabel,None,None,None,0x4,0xD8734,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD87B0,None,.L0FAD87B0,None,@branchlabel,None,None,None,0x4,0xD87B0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD87B8,None,.L0FAD87B8,None,@branchlabel,None,None,None,0x4,0xD87B8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD880C,None,.L0FAD880C,None,@branchlabel,None,None,None,0x4,0xD880C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8814,None,.L0FAD8814,None,@branchlabel,None,None,None,0x4,0xD8814,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD887C,None,.L0FAD887C,None,@branchlabel,None,None,None,0x4,0xD887C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8884,None,.L0FAD8884,None,@branchlabel,None,None,None,0x4,0xD8884,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD88A4,None,.L0FAD88A4,None,@branchlabel,None,None,None,0x4,0xD88A4,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8938,None,.L0FAD8938,None,@branchlabel,None,None,None,0x4,0xD8938,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8940,None,.L0FAD8940,None,@branchlabel,None,None,None,0x4,0xD8940,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD89A8,None,.L0FAD89A8,None,@branchlabel,None,None,None,0x4,0xD89A8,.text,True,False,True,False,5,None,False,False,False,False,None,False
symbol,0xFAD89B8,_svcudp_create,_svcudp_create,2953,@function,None,0x3C,0x3C,0x3C,0xD89B8,.text,True,True,False,False,0,None,False,True,True,False,846,False
symbol,0xFAD89F4,None,func_0FAD89F4,None,@function,None,None,0xC,0xC,0xD89F4,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8A00,None,func_0FAD8A00,None,@function,None,None,0x2CC,0x2CC,0xD8A00,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8A64,None,.L0FAD8A64,None,@branchlabel,None,None,None,0x4,0xD8A64,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8AB0,None,.L0FAD8AB0,None,@branchlabel,None,None,None,0x4,0xD8AB0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8ADC,None,.L0FAD8ADC,None,@branchlabel,None,None,None,0x4,0xD8ADC,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8B08,None,.L0FAD8B08,None,@branchlabel,None,None,None,0x4,0xD8B08,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8B34,None,.L0FAD8B34,None,@branchlabel,None,None,None,0x4,0xD8B34,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8B48,None,.L0FAD8B48,None,@branchlabel,None,None,None,0x4,0xD8B48,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8BE4,None,.L0FAD8BE4,None,@branchlabel,None,None,None,0x4,0xD8BE4,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8BE8,None,.L0FAD8BE8,None,@branchlabel,None,None,None,0x4,0xD8BE8,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8C30,None,.L0FAD8C30,None,@branchlabel,None,None,None,0x4,0xD8C30,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8C98,None,.L0FAD8C98,None,@branchlabel,None,None,None,0x4,0xD8C98,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD8C9C,None,.L0FAD8C9C,None,@branchlabel,None,None,None,0x4,0xD8C9C,.text,True,False,True,False,4,None,False,False,False,False,None,False
symbol,0xFAD8CCC,None,func_0FAD8CCC,None,@function,None,None,0x118,0x118,0xD8CCC,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8DCC,None,.L0FAD8DCC,None,@branchlabel,None,None,None,0x4,0xD8DCC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8DD0,None,.L0FAD8DD0,None,@branchlabel,None,None,None,0x4,0xD8DD0,.text,True,False,True,False,3,None,False,False,False,False,None,False
symbol,0xFAD8DE4,None,func_0FAD8DE4,None,@function,None,None,0x44,0x44,0xD8DE4,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8E28,None,func_0FAD8E28,None,@function,None,None,0x50,0x50,0xD8E28,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8E78,None,func_0FAD8E78,None,@function,None,None,0xB0,0xB0,0xD8E78,.text,True,False,True,False,0,None,False,False,False,False,None,False
symbol,0xFAD8F28,svcudp_enablecache,svcudp_enablecache,1754,@function,None,0x1A8,0x1A8,0x1A8,0xD8F28,.text,True,True,False,False,0,None,False,False,False,False,None,False
symbol,0xFAD8F78,None,.L0FAD8F78,None,@branchlabel,None,None,None,0x4,0xD8F78,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD8FB8,None,.L0FAD8FB8,None,@branchlabel,None,None,None,0x4,0xD8FB8,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9014,None,.L0FAD9014,None,@branchlabel,None,None,None,0x4,0xD9014,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9098,None,.L0FAD9098,None,@branchlabel,None,None,None,0x4,0xD9098,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD90BC,None,.L0FAD90BC,None,@branchlabel,None,None,None,0x4,0xD90BC,.text,True,False,True,False,4,None,False,False,False,False,None,False
symbol,0xFAD90D0,None,func_0FAD90D0,None,@function,None,None,0x298,0x298,0xD90D0,.text,True,False,True,False,1,None,False,True,False,True,None,False
symbol,0xFAD9150,None,.L0FAD9150,None,@branchlabel,None,None,None,0x4,0xD9150,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9164,None,.L0FAD9164,None,@branchlabel,None,None,None,0x4,0xD9164,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9178,None,.L0FAD9178,None,@branchlabel,None,None,None,0x4,0xD9178,.text,True,False,True,False,3,None,False,False,False,False,None,False
symbol,0xFAD91A0,None,.L0FAD91A0,None,@branchlabel,None,None,None,0x4,0xD91A0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD91AC,None,.L0FAD91AC,None,@branchlabel,None,None,None,0x4,0xD91AC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD91F0,None,.L0FAD91F0,None,@branchlabel,None,None,None,0x4,0xD91F0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9248,None,.L0FAD9248,None,@branchlabel,None,None,None,0x4,0xD9248,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD9304,None,.L0FAD9304,None,@branchlabel,None,None,None,0x4,0xD9304,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9354,None,.L0FAD9354,None,@branchlabel,None,None,None,0x4,0xD9354,.text,True,False,True,False,4,None,False,False,False,False,None,False
symbol,0xFAD9368,None,func_0FAD9368,None,@function,None,None,0x17C,0x17C,0xD9368,.text,True,False,True,False,1,None,False,True,False,True,None,False
symbol,0xFAD93E0,None,.L0FAD93E0,None,@branchlabel,None,None,None,0x4,0xD93E0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD93EC,None,.L0FAD93EC,None,@branchlabel,None,None,None,0x4,0xD93EC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9464,None,.L0FAD9464,None,@branchlabel,None,None,None,0x4,0xD9464,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9468,None,.L0FAD9468,None,@branchlabel,None,None,None,0x4,0xD9468,.text,True,False,True,False,4,None,False,False,False,False,None,False
symbol,0xFAD9474,None,.L0FAD9474,None,@branchlabel,None,None,None,0x4,0xD9474,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD94BC,None,.L0FAD94BC,None,@branchlabel,None,None,None,0x4,0xD94BC,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD94E4,_xdr_array,_xdr_array,2954,@function,None,0x1EC,0x1EC,0x1EC,0xD94E4,.text,True,True,False,False,0,None,False,True,True,False,847,False
symbol,0xFAD9550,None,.L0FAD9550,None,@branchlabel,None,None,None,0x4,0xD9550,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9578,None,.L0FAD9578,None,@branchlabel,None,None,None,0x4,0xD9578,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD95A0,None,.L0FAD95A0,None,@branchlabel,None,None,None,0x4,0xD95A0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD95B0,None,.L0FAD95B0,None,@branchlabel,None,None,None,0x4,0xD95B0,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9604,None,.L0FAD9604,None,@branchlabel,None,None,None,0x4,0xD9604,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9624,None,.L0FAD9624,None,@branchlabel,None,None,None,0x4,0xD9624,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD962C,None,.L0FAD962C,None,@branchlabel,None,None,None,0x4,0xD962C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9630,None,.L0FAD9630,None,@branchlabel,None,None,None,0x4,0xD9630,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD9640,None,.L0FAD9640,None,@branchlabel,None,None,None,0x4,0xD9640,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9670,None,.L0FAD9670,None,@branchlabel,None,None,None,0x4,0xD9670,.text,True,False,True,False,2,None,False,False,False,False,None,False
symbol,0xFAD96AC,None,.L0FAD96AC,None,@branchlabel,None,None,None,0x4,0xD96AC,.text,True,False,True,False,6,None,False,False,False,False,None,False
symbol,0xFAD96D0,_xdr_vector,_xdr_vector,1757,@function,None,0xA4,0xA4,0xA4,0xD96D0,.text,True,True,False,False,0,None,False,False,False,False,None,False
symbol,0xFAD971C,None,.L0FAD971C,None,@branchlabel,None,None,None,0x4,0xD971C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9740,None,.L0FAD9740,None,@branchlabel,None,None,None,0x4,0xD9740,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD974C,None,.L0FAD974C,None,@branchlabel,None,None,None,0x4,0xD974C,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9750,None,.L0FAD9750,None,@branchlabel,None,None,None,0x4,0xD9750,.text,True,False,True,False,1,None,False,False,False,False,None,False
symbol,0xFAD9774,_xdr_float,_xdr_float,1759,@function,None,0x88,0x88,0x88,0xD9774,.text,True,True,False,False,0,None,False,False,False,False,None,False
symbol,0xFAD97B8,None,.L0FAD97B8,None,@branchlabel,None,None,None,0x4,0xD97B8,.text,True,False,True,False,1,None,False,False,False,False,None,False
